"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"2862","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1996,"13538,6513513016"
"2863","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1997,"17205,9727542569"
"2864","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1998,"21840,4681161029"
"2865","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1999,"25160,9919325461"
"2866","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2000,"29331,3159604226"
"2867","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2001,"31877,1813756267"
"2868","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2002,"34680,1095457937"
"2869","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2003,"37300,4314891323"
"2870","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2004,"42489,5809912305"
"2871","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2005,"43152,4955719655"
"2872","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2006,"45648,3644662784"
"2873","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2007,"46939,7857929943"
"2874","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2008,"47072,6553565434"
"2875","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2009,"41644,7146482622"
"2876","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2010,"41935,2734791681"
"2877","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2011,"45958,6063753581"
"2878","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2012,"46899,3391993804"
"2879","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2013,"48074,4786177048"
"2880","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2014,"50890,0995545808"
"2881","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2015,"-"
"2882","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2016,"-"
"2883","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1995,"-"
"2884","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1996,"-"
"2885","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1997,"-"
"2886","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1998,"-"
"2887","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1999,"-"
"2888","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2000,"-"
"2889","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2001,"-"
"2890","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2002,"-"
"2891","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2003,"-"
"2892","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2004,"-"
"2893","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2005,"-"
"2894","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2006,"-"
"2895","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2007,"-"
"2896","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2008,"59,0436706033552"
"2897","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2009,"67,4572269644297"
"2898","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2010,"63,4622624754705"
"2899","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2011,"254,758005700368"
"2900","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2012,"183,054780095422"
"2901","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2013,"371,323497439238"
"2902","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2014,"182,228374600582"
"2903","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2015,"-"
"2904","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2016,"-"
"2905","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1995,"-"
"2906","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1996,"-"
"2907","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1997,"-"
"2908","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1998,"-"
"2909","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1999,"-"
"2910","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2000,"-"
"2911","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2001,"-"
"2912","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2002,"-"
"2913","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2003,"-"
"2914","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2004,"-"
"2915","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2005,"-"
"2916","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2006,"-"
"2917","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2007,"-"
"2918","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2008,"697,399877416443"
"2919","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2009,"796,77739095667"
"2920","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2010,"692,657193728984"
"2921","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2011,"953,882445849635"
"2922","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2012,"1083,18454157808"
"2923","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2013,"958,689757024944"
"2924","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2014,"1211,35921897903"
"2925","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2015,"-"
"2926","GVA","Millions of current euros PPS","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2016,"-"
"2927","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1995,"-"
"2928","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1996,"-"
"2929","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1997,"-"
"2930","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1998,"-"
"2931","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1999,"-"
"2932","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2000,"-"
"2933","GVA","Millions of current euros PPS","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2001,"-"
